,bias,neg,pos,tgt
3900,1,395,138,0
3901,1,413,250,0
3902,1,106,47,0
3903,1,30,7,0
3904,1,265,98,0
3905,1,46,10,0
3906,1,214,93,0
3907,1,353,91,0
3908,1,620,226,0
3909,1,327,166,1
3910,1,353,91,0
3911,1,308,230,0
3912,1,71,223,1
3913,1,466,234,1
3914,1,466,234,0
3915,1,54,130,1
3916,1,194,478,1
3917,1,462,366,0
3918,1,382,298,0
3919,1,261,276,0
3920,1,217,203,1
3921,1,466,234,0
3922,1,4,3,0
3923,1,474,270,0
3924,1,462,366,1
3925,1,179,277,0
3926,1,563,334,0
3927,1,295,221,0
3928,1,109,288,1
3929,1,627,329,0
3930,1,462,366,0
3931,1,85,165,1
3932,1,101,311,1
3933,1,462,366,0
3934,1,99,269,1
3935,1,184,250,1
3936,1,466,234,0
3937,1,466,234,0
3938,1,466,234,0
3939,1,92,314,1
3940,1,410,302,0
3941,1,466,234,0
3942,1,85,231,1
3943,1,175,268,1
3944,1,133,487,1
3945,1,474,270,0
3946,1,223,468,1
3947,1,53,148,1
3948,1,98,188,1
3949,1,172,188,0
3950,1,123,386,1
3951,1,159,367,1
3952,1,109,157,0
3953,1,47,122,1
3954,1,79,244,0
3955,1,501,718,1
3956,1,501,715,1
3957,1,147,222,1
3958,1,213,506,1
3959,1,483,382,0
3960,1,53,148,1
3961,1,199,253,0
3962,1,296,372,1
3963,1,237,386,1
3964,1,127,293,1
3965,1,434,267,0
3966,1,341,454,1
3967,1,117,165,1
3968,1,52,142,1
3969,1,327,238,0
3970,1,254,298,0
3971,1,134,293,1
3972,1,63,289,1
3973,1,217,209,0
3974,1,253,632,1
3975,1,307,231,0
3976,1,122,248,1
3977,1,128,247,1
3978,1,550,330,0
3979,1,160,159,0
3980,1,157,400,1
3981,1,108,396,1
3982,1,353,732,1
3983,1,660,426,0
3984,1,168,201,1
3985,1,227,234,1
3986,1,228,546,1
3987,1,212,345,1
3988,1,442,384,1
3989,1,338,292,1
3990,1,475,358,1
3991,1,265,384,0
3992,1,244,283,1
3993,1,101,272,1
3994,1,566,499,0
3995,1,334,413,0
3996,1,421,351,0
3997,1,228,497,1
3998,1,200,398,1
3999,1,192,552,1
4000,1,80,193,1
4001,1,113,132,0
4002,1,262,346,1
4003,1,82,291,1
4004,1,207,238,0
4005,1,59,152,1
4006,1,369,535,1
4007,1,194,332,1
4008,1,163,293,1
4009,1,313,442,1
4010,1,183,344,1
4011,1,174,246,1
4012,1,604,296,0
4013,1,227,234,0
4014,1,87,224,1
4015,1,93,432,1
4016,1,85,133,1
4017,1,228,345,1
4018,1,521,299,0
4019,1,227,234,0
4020,1,177,408,1
4021,1,250,487,1
4022,1,297,474,1
4023,1,453,491,1
4024,1,138,342,1
4025,1,134,370,1
4026,1,341,508,1
4027,1,227,408,1
4028,1,136,356,1
4029,1,549,534,0
4030,1,248,451,1
4031,1,200,356,1
4032,1,134,370,1
4033,1,567,514,0
4034,1,506,691,1
4035,1,254,659,1
4036,1,311,572,1
4037,1,168,380,0
4038,1,453,491,0
4039,1,116,327,1
4040,1,222,629,1
4041,1,262,382,0
4042,1,231,421,1
4043,1,222,629,1
4044,1,204,433,1
4045,1,126,358,1
4046,1,245,425,1
4047,1,268,377,0
4048,1,321,587,1
4049,1,222,628,1
4050,1,395,459,1
4051,1,175,390,1
4052,1,148,312,1
4053,1,245,392,0
4054,1,523,623,1
4055,1,278,424,0
4056,1,173,360,1
4057,1,282,612,1
4058,1,195,426,1
4059,1,270,470,1
4060,1,326,524,1
4061,1,117,327,0
4062,1,336,537,1
4063,1,326,523,1
4064,1,141,417,1
4065,1,207,564,1
4066,1,416,557,1
4067,1,328,526,1
4068,1,244,378,1
4069,1,419,558,1
4070,1,159,323,1
4071,1,112,55,1
4072,1,41,28,0
4073,1,55,44,1
4074,1,380,161,0
4075,1,99,422,1
4076,1,118,157,0
4077,1,93,245,1
4078,1,107,423,1
4079,1,273,166,0
4080,1,77,43,0
4081,1,101,221,1
4082,1,252,210,0
4083,1,93,245,1
4084,1,72,37,0
4085,1,686,320,0
4086,1,229,74,0
4087,1,58,34,0
4088,1,299,211,1
4089,1,22,28,0
4090,1,298,325,1
4091,1,67,50,0
4092,1,30,49,0
4093,1,80,184,1
4094,1,28,60,1
4095,1,105,62,1
4096,1,192,140,0
4097,1,111,226,1
4098,1,298,325,1
4099,1,178,359,1
4100,1,133,110,0
4101,1,187,81,0
4102,1,177,217,1
4103,1,9,10,0
4104,1,130,294,1
4105,1,131,347,1
4106,1,115,93,1
4107,1,335,133,0
4108,1,59,38,0
4109,1,195,136,1
4110,1,122,151,1
4111,1,181,155,0
4112,1,95,258,0
4113,1,116,81,1
4114,1,38,130,1
4115,1,261,128,1
4116,1,23,123,1
4117,1,37,32,1
4118,1,71,73,0
4119,1,47,138,1
4120,1,73,98,1
4121,1,26,66,1
4122,1,46,128,1
4123,1,73,98,1
4124,1,112,128,1
4125,1,104,79,1
4126,1,32,4,0
4127,1,119,240,1
4128,1,420,187,0
4129,1,17,114,1
4130,1,81,87,1
4131,1,125,242,1
4132,1,95,258,0
4133,1,201,193,1
4134,1,64,157,1
4135,1,163,271,1
4136,1,87,130,1
4137,1,14,78,1
4138,1,283,175,0
4139,1,215,86,0
4140,1,196,114,0
4141,1,250,68,0
4142,1,97,55,0
4143,1,533,220,1
4144,1,215,110,1
4145,1,238,77,0
4146,1,408,457,0
4147,1,73,33,0
4148,1,284,143,0
4149,1,533,220,0
4150,1,663,315,0
4151,1,157,61,0
4152,1,152,77,0
4153,1,520,275,0
4154,1,737,249,1
4155,1,177,155,0
4156,1,307,211,0
4157,1,37,5,0
4158,1,337,273,0
4159,1,285,92,0
4160,1,210,54,0
4161,1,272,128,0
4162,1,81,19,0
4163,1,489,226,0
4164,1,303,112,0
4165,1,228,89,0
4166,1,43,8,0
4167,1,105,54,0
4168,1,534,220,0
4169,1,615,234,0
4170,1,549,287,0
4171,1,90,83,1
4172,1,447,173,0
4173,1,196,102,0
4174,1,98,27,0
4175,1,493,172,0
4176,1,819,319,0
4177,1,293,182,0
4178,1,390,314,0
4179,1,295,143,0
4180,1,189,89,0
4181,1,333,104,0
4182,1,72,56,1
4183,1,489,180,0
4184,1,287,127,0
4185,1,492,232,0
4186,1,344,178,0
4187,1,90,105,0
4188,1,395,636,1
4189,1,414,217,0
4190,1,80,46,0
4191,1,52,33,0
4192,1,65,104,1
4193,1,74,37,0
4194,1,116,72,0
4195,1,377,155,0
4196,1,72,56,0
4197,1,107,94,0
4198,1,433,268,0
4199,1,511,389,0
4200,1,150,175,0
4201,1,136,183,0
4202,1,407,157,0
4203,1,142,315,1
4204,1,58,43,0
4205,1,163,71,0
4206,1,122,274,1
4207,1,185,179,0
4208,1,470,579,1
4209,1,299,179,0
4210,1,271,185,0
4211,1,330,284,0
4212,1,117,237,1
4213,1,132,94,0
4214,1,410,314,1
4215,1,168,274,1
4216,1,74,135,1
4217,1,76,135,0
4218,1,76,58,0
4219,1,76,142,1
4220,1,91,50,0
4221,1,85,70,1
4222,1,145,93,0
4223,1,62,57,1
4224,1,133,125,1
4225,1,146,96,1
4226,1,154,104,0
4227,1,253,335,0
4228,1,74,142,1
4229,1,324,238,0
4230,1,74,142,1
4231,1,324,238,0
4232,1,105,99,1
4233,1,122,147,0
4234,1,60,62,1
4235,1,105,99,0
4236,1,74,135,1
4237,1,571,258,1
4238,1,93,55,0
4239,1,85,70,1
4240,1,190,200,1
4241,1,74,134,1
4242,1,143,217,1
4243,1,62,57,1
4244,1,85,70,0
4245,1,151,105,1
4246,1,74,142,1
4247,1,62,57,1
4248,1,65,120,1
4249,1,150,129,0
4250,1,186,428,1
4251,1,239,130,0
4252,1,172,210,1
4253,1,100,213,1
4254,1,169,218,0
4255,1,151,247,1
4256,1,74,106,1
4257,1,306,277,1
4258,1,54,81,1
4259,1,261,310,1
4260,1,337,491,1
4261,1,173,188,1
4262,1,50,87,1
4263,1,53,101,1
4264,1,181,173,1
4265,1,301,221,1
4266,1,385,221,1
4267,1,137,139,1
4268,1,280,431,1
4269,1,481,335,1
4270,1,100,103,0
4271,1,168,301,1
4272,1,199,250,1
4273,1,72,84,0
4274,1,126,190,1
4275,1,196,169,1
4276,1,275,149,0
4277,1,337,242,0
4278,1,321,229,0
4279,1,45,96,1
4280,1,334,127,0
4281,1,182,291,1
4282,1,23,35,0
4283,1,311,159,0
4284,1,244,162,0
4285,1,222,66,0
4286,1,244,162,0
4287,1,399,188,0
4288,1,223,190,0
4289,1,241,144,0
4290,1,410,218,0
4291,1,223,190,0
4292,1,244,162,1
4293,1,427,122,0
4294,1,239,89,0
4295,1,472,197,0
4296,1,97,39,0
4297,1,139,69,0
4298,1,444,138,0
4299,1,410,218,0
4300,1,396,187,0
4301,1,126,68,0
4302,1,266,132,0
4303,1,223,190,0
4304,1,244,162,0
4305,1,222,66,1
4306,1,444,145,0
4307,1,223,74,0
4308,1,239,89,0
4309,1,244,162,0
4310,1,427,122,0
4311,1,302,100,1
4312,1,410,218,1
4313,1,222,66,0
4314,1,77,58,1
4315,1,27,6,0
4316,1,128,48,0
4317,1,261,161,0
4318,1,244,162,1
4319,1,95,50,0
4320,1,444,145,1
4321,1,124,144,1
4322,1,239,193,0
4323,1,280,263,1
4324,1,104,146,1
4325,1,316,160,0
4326,1,276,118,0
4327,1,162,255,0
4328,1,130,152,1
4329,1,97,123,1
4330,1,97,122,1
4331,1,124,144,1
4332,1,219,208,1
4333,1,129,86,0
4334,1,107,157,1
4335,1,209,362,1
4336,1,81,104,0
4337,1,84,106,0
4338,1,26,7,0
4339,1,276,118,0
4340,1,121,132,1
4341,1,84,106,1
4342,1,138,98,0
4343,1,46,34,0
4344,1,175,230,0
4345,1,124,147,1
4346,1,124,144,1
4347,1,25,11,0
4348,1,280,263,0
4349,1,673,353,0
4350,1,124,144,1
4351,1,84,106,1
4352,1,280,263,0
4353,1,310,285,0
4354,1,111,149,1
4355,1,128,287,1
4356,1,137,150,0
4357,1,68,59,1
4358,1,146,277,0
4359,1,68,59,0
4360,1,191,221,1
4361,1,111,148,1
4362,1,262,308,1
4363,1,170,236,1
4364,1,68,59,1
4365,1,68,59,0
4366,1,111,148,1
4367,1,13,5,0
4368,1,323,156,0
4369,1,68,59,0
4370,1,68,59,0
4371,1,56,92,1
4372,1,141,292,0
4373,1,134,244,1
4374,1,120,272,1
4375,1,139,103,1
4376,1,111,248,0
4377,1,111,148,1
4378,1,111,248,1
4379,1,129,132,0
4380,1,118,264,1
4381,1,129,132,1
4382,1,117,84,0
4383,1,239,163,0
4384,1,95,111,0
4385,1,94,105,1
4386,1,68,59,0
4387,1,179,135,0
4388,1,126,275,1
4389,1,166,208,1
4390,1,319,176,0
4391,1,374,219,0
4392,1,374,219,1
4393,1,374,219,0
4394,1,374,219,0
4395,1,226,388,1
4396,1,374,219,0
4397,1,374,219,0
4398,1,166,208,1
4399,1,374,219,0
4400,1,374,219,0
4401,1,154,91,0
4402,1,462,445,1
4403,1,374,219,1
4404,1,374,219,0
4405,1,374,219,0
4406,1,128,154,0
4407,1,374,219,0
4408,1,374,219,0
4409,1,92,68,1
4410,1,79,87,1
4411,1,239,223,1
4412,1,374,219,0
4413,1,366,230,0
4414,1,374,219,1
4415,1,374,219,1
4416,1,166,208,1
4417,1,130,134,1
4418,1,166,208,1
4419,1,318,157,0
4420,1,374,219,1
4421,1,336,420,1
4422,1,239,306,0
4423,1,174,126,0
4424,1,173,112,0
4425,1,364,432,1
4426,1,225,201,1
4427,1,30,50,0
4428,1,71,116,0
4429,1,570,328,0
4430,1,93,324,1
4431,1,42,78,0
4432,1,1187,587,0
4433,1,133,100,0
4434,1,203,328,1
4435,1,331,253,1
4436,1,109,165,1
4437,1,93,324,1
4438,1,58,82,1
4439,1,93,324,1
4440,1,57,68,0
4441,1,397,219,0
4442,1,134,235,1
4443,1,200,115,0
4444,1,289,201,1
4445,1,88,89,1
4446,1,350,267,1
4447,1,30,117,1
4448,1,130,83,0
4449,1,109,166,0
4450,1,29,52,0
4451,1,182,162,0
4452,1,120,292,1
4453,1,233,271,1
4454,1,233,271,1
4455,1,216,248,1
4456,1,115,217,1
4457,1,291,279,1
4458,1,120,112,0
4459,1,35,86,1
4460,1,110,98,0
4461,1,233,271,1
4462,1,233,271,1
4463,1,277,122,0
4464,1,46,56,0
4465,1,115,217,1
4466,1,196,149,0
4467,1,154,97,0
4468,1,164,457,1
4469,1,295,202,0
4470,1,60,133,1
4471,1,115,219,1
4472,1,159,157,1
4473,1,280,406,1
4474,1,130,107,1
4475,1,233,271,1
4476,1,233,271,0
4477,1,70,168,1
4478,1,443,228,0
4479,1,242,99,0
4480,1,164,457,1
4481,1,103,164,1
4482,1,133,209,1
4483,1,164,457,1
4484,1,265,314,1
4485,1,233,271,1
4486,1,233,271,1
4487,1,227,211,1
4488,1,155,128,1
4489,1,472,306,0
4490,1,40,33,1
4491,1,146,43,0
4492,1,105,200,1
4493,1,153,51,0
4494,1,105,200,1
4495,1,70,17,0
4496,1,53,6,0
4497,1,0,0,1
4498,1,135,52,0
4499,1,113,67,1
4500,1,80,31,1
4501,1,214,206,0
4502,1,126,39,0
4503,1,14,32,1
4504,1,21,37,1
4505,1,213,102,0
4506,1,94,102,0
4507,1,152,257,1
4508,1,55,49,1
4509,1,87,37,1
4510,1,26,13,0
4511,1,357,147,0
4512,1,347,144,0
4513,1,135,52,0
4514,1,113,67,1
4515,1,189,249,1
4516,1,215,278,1
4517,1,262,415,1
4518,1,170,187,1
4519,1,105,200,1
4520,1,67,47,0
4521,1,135,52,0
4522,1,27,33,0
4523,1,149,105,1
4524,1,0,2,1
4525,1,335,238,0
4526,1,167,96,1
4527,1,239,653,1
4528,1,549,597,1
4529,1,93,308,1
4530,1,146,179,0
4531,1,190,143,1
4532,1,92,161,1
4533,1,131,338,1
4534,1,229,518,1
4535,1,329,167,0
4536,1,375,349,0
4537,1,24,47,0
4538,1,21,50,0
4539,1,255,370,1
4540,1,222,641,1
4541,1,63,138,1
4542,1,181,480,1
4543,1,361,229,0
4544,1,390,240,1
4545,1,203,96,0
4546,1,396,254,0
4547,1,283,692,1
4548,1,15,47,0
4549,1,122,217,1
4550,1,216,365,1
4551,1,111,189,1
4552,1,170,179,1
4553,1,288,410,1
4554,1,284,447,1
4555,1,598,289,1
4556,1,283,692,1
4557,1,424,402,0
4558,1,123,333,1
4559,1,170,179,1
4560,1,109,88,0
4561,1,283,692,1
4562,1,97,86,0
4563,1,204,125,0
4564,1,237,140,0
4565,1,585,228,0
4566,1,498,270,0
4567,1,189,111,0
4568,1,561,292,0
4569,1,274,188,1
4570,1,58,37,0
4571,1,349,190,0
4572,1,223,345,1
4573,1,292,389,1
4574,1,145,83,0
4575,1,182,282,0
4576,1,203,304,1
4577,1,88,144,1
4578,1,653,391,0
4579,1,357,166,0
4580,1,129,65,0
4581,1,308,139,0
4582,1,447,179,0
4583,1,179,99,0
4584,1,310,119,0
4585,1,283,172,1
4586,1,172,86,0
4587,1,195,172,0
4588,1,161,73,0
4589,1,502,392,1
4590,1,167,117,1
4591,1,113,69,0
4592,1,393,178,0
4593,1,118,80,0
4594,1,438,244,1
4595,1,176,106,0
4596,1,113,47,0
4597,1,96,111,1
4598,1,137,52,0
4599,1,127,90,1
4600,1,139,68,0
4601,1,90,159,1
4602,1,766,308,0
4603,1,147,96,0
4604,1,27,158,1
4605,1,96,111,1
4606,1,290,121,0
4607,1,130,69,0
4608,1,458,352,0
4609,1,389,192,1
4610,1,375,397,0
4611,1,237,143,1
4612,1,109,87,1
4613,1,278,131,0
4614,1,212,73,0
4615,1,147,114,0
4616,1,116,86,0
4617,1,134,126,0
4618,1,96,111,0
4619,1,197,192,0
4620,1,122,144,0
4621,1,249,103,0
4622,1,116,116,1
4623,1,91,94,1
4624,1,318,255,0
4625,1,434,171,0
4626,1,147,96,0
4627,1,244,328,0
4628,1,220,121,0
4629,1,147,96,0
4630,1,292,117,0
4631,1,91,94,1
4632,1,128,58,0
4633,1,419,105,0
4634,1,122,123,0
4635,1,537,312,0
4636,1,224,173,0
4637,1,478,492,1
4638,1,388,154,0
4639,1,419,105,0
4640,1,277,150,0
4641,1,146,81,0
4642,1,307,91,0
4643,1,608,236,0
4644,1,172,82,0
4645,1,591,269,0
4646,1,147,222,0
4647,1,188,91,0
4648,1,45,8,0
4649,1,547,189,0
4650,1,293,196,0
4651,1,43,9,0
4652,1,600,530,1
4653,1,282,148,0
4654,1,410,160,0
4655,1,424,279,0
4656,1,291,316,1
4657,1,360,131,0
4658,1,269,151,1
4659,1,125,54,0
4660,1,182,113,0
4661,1,505,210,1
4662,1,395,129,0
4663,1,229,259,0
4664,1,178,152,0
4665,1,43,19,1
4666,1,308,255,0
4667,1,370,156,0
4668,1,137,120,0
4669,1,329,192,0
4670,1,414,232,0
4671,1,136,306,1
4672,1,399,414,1
4673,1,202,146,0
4674,1,100,40,0
4675,1,66,10,0
4676,1,74,40,0
4677,1,58,18,0
4678,1,24,38,1
4679,1,324,202,1
4680,1,64,57,1
4681,1,405,133,0
4682,1,100,100,0
4683,1,256,387,1
4684,1,138,165,0
4685,1,144,127,1
4686,1,36,28,0
4687,1,187,128,1
4688,1,582,329,0
4689,1,252,125,0
4690,1,570,469,0
4691,1,83,365,1
4692,1,75,93,1
4693,1,117,39,0
4694,1,308,167,0
4695,1,254,487,1
4696,1,137,179,0
4697,1,209,113,0
4698,1,44,47,1
4699,1,97,198,1
4700,1,144,103,0
4701,1,192,451,1
4702,1,161,246,1
4703,1,67,89,0
4704,1,25,24,0
4705,1,99,41,0
4706,1,253,241,0
4707,1,295,207,0
4708,1,77,31,0
4709,1,49,261,1
4710,1,545,351,0
4711,1,171,56,0
4712,1,545,382,0
4713,1,69,29,1
4714,1,470,217,1
4715,1,104,39,0
4716,1,301,203,0
4717,1,445,202,0
4718,1,202,51,0
4719,1,199,206,0
4720,1,132,40,0
4721,1,307,106,0
4722,1,424,152,0
4723,1,196,201,0
4724,1,58,7,0
4725,1,29,5,0
4726,1,302,201,0
4727,1,525,189,0
4728,1,142,80,0
4729,1,389,185,0
4730,1,298,137,0
4731,1,29,5,0
4732,1,96,26,1
4733,1,675,315,0
4734,1,99,72,1
4735,1,29,5,0
4736,1,185,99,0
4737,1,93,66,0
4738,1,452,152,0
4739,1,629,224,0
4740,1,189,76,0
4741,1,38,8,0
4742,1,99,72,1
4743,1,235,87,0
4744,1,279,97,0
4745,1,57,84,1
4746,1,140,207,0
4747,1,199,96,0
4748,1,46,47,1
4749,1,178,261,1
4750,1,263,275,1
4751,1,268,188,0
4752,1,175,283,1
4753,1,76,152,1
4754,1,113,184,1
4755,1,37,28,0
4756,1,257,126,1
4757,1,130,146,0
4758,1,100,36,0
4759,1,84,171,1
4760,1,320,428,1
4761,1,76,152,1
4762,1,207,154,0
4763,1,47,118,1
4764,1,193,108,0
4765,1,96,116,0
4766,1,14,6,0
4767,1,96,47,0
4768,1,118,79,0
4769,1,124,147,1
4770,1,207,154,1
4771,1,175,228,1
4772,1,44,48,0
4773,1,194,108,0
4774,1,175,228,1
4775,1,101,66,0
4776,1,97,131,1
4777,1,501,303,0
4778,1,310,290,0
4779,1,310,290,0
4780,1,220,69,0
4781,1,226,85,0
4782,1,310,290,0
4783,1,564,251,1
4784,1,310,290,0
4785,1,310,290,0
4786,1,310,290,0
4787,1,201,68,0
4788,1,429,124,0
4789,1,309,291,1
4790,1,265,268,1
4791,1,675,285,0
4792,1,217,65,0
4793,1,310,290,0
4794,1,285,157,0
4795,1,106,144,0
4796,1,309,291,1
4797,1,315,291,0
4798,1,199,95,1
4799,1,314,290,0
4800,1,313,290,0
4801,1,863,545,0
4802,1,310,290,0
4803,1,416,177,0
4804,1,309,291,1
4805,1,349,113,0
4806,1,447,207,0
4807,1,483,285,1
4808,1,316,291,0
4809,1,164,95,0
4810,1,310,290,0
4811,1,371,157,0
4812,1,148,236,1
4813,1,91,144,1
4814,1,77,140,1
4815,1,774,609,1
4816,1,208,259,1
4817,1,89,148,1
4818,1,138,153,1
4819,1,410,391,1
4820,1,54,130,1
4821,1,378,268,0
4822,1,52,122,1
4823,1,100,186,1
4824,1,255,463,1
4825,1,270,373,1
4826,1,463,327,1
4827,1,341,352,1
4828,1,94,144,1
4829,1,206,225,1
4830,1,74,177,0
4831,1,362,266,0
4832,1,420,351,0
4833,1,294,303,1
4834,1,341,352,1
4835,1,554,439,0
4836,1,206,367,1
4837,1,86,126,1
4838,1,255,194,1
4839,1,239,394,1
4840,1,107,213,1
4841,1,305,281,1
4842,1,188,210,1
4843,1,432,347,1
4844,1,223,421,1
4845,1,52,117,0
4846,1,92,361,1
4847,1,842,596,1
4848,1,82,156,1
4849,1,364,304,0
4850,1,155,189,1
4851,1,170,181,1
4852,1,610,316,0
4853,1,258,254,0
4854,1,529,396,1
4855,1,444,273,0
4856,1,286,202,0
4857,1,79,166,1
4858,1,536,291,0
4859,1,252,174,1
4860,1,86,157,1
4861,1,52,117,1
4862,1,130,154,1
4863,1,424,276,0
4864,1,241,190,0
4865,1,258,224,0
4866,1,92,154,1
4867,1,236,227,1
4868,1,118,160,1
4869,1,264,383,1
4870,1,225,176,0
4871,1,219,310,1
4872,1,322,253,0
4873,1,25,66,0
4874,1,73,134,1
4875,1,115,171,1
4876,1,90,139,1
4877,1,341,194,1
4878,1,80,172,1
4879,1,130,285,1
4880,1,263,274,1
4881,1,80,172,1
4882,1,236,220,0
4883,1,235,131,0
4884,1,296,127,0
4885,1,107,180,1
4886,1,81,109,1
4887,1,61,81,1
4888,1,281,298,1
4889,1,464,232,1
4890,1,139,57,0
4891,1,2,11,0
4892,1,173,139,1
4893,1,91,278,1
4894,1,106,60,1
4895,1,300,176,1
4896,1,486,177,0
4897,1,71,192,1
4898,1,35,155,1
4899,1,14,32,0
4900,1,99,210,1
4901,1,309,201,0
4902,1,140,104,1
4903,1,67,52,0
4904,1,119,196,1
4905,1,87,165,1
4906,1,104,99,0
4907,1,430,372,1
4908,1,80,172,1
4909,1,80,172,1
4910,1,264,200,1
4911,1,65,185,1
4912,1,57,46,0
4913,1,409,218,0
4914,1,77,24,0
4915,1,303,162,0
4916,1,231,86,0
4917,1,446,190,1
4918,1,94,89,0
4919,1,336,136,0
4920,1,94,89,0
4921,1,328,166,0
4922,1,21,1,0
4923,1,133,52,0
4924,1,1037,359,0
4925,1,373,151,0
4926,1,149,52,0
4927,1,237,106,0
4928,1,58,71,0
4929,1,173,131,0
4930,1,94,89,0
4931,1,81,33,0
4932,1,47,20,0
4933,1,328,166,0
4934,1,135,223,1
4935,1,123,32,0
4936,1,303,162,0
4937,1,222,88,0
4938,1,94,89,0
4939,1,201,69,0
4940,1,153,344,1
4941,1,446,190,0
4942,1,373,151,0
4943,1,240,139,0
4944,1,107,36,0
4945,1,60,18,0
4946,1,35,11,1
4947,1,138,53,0
4948,1,25,7,1
4949,1,445,160,0
4950,1,474,173,0
4951,1,47,14,0
4952,1,33,12,0
4953,1,707,243,0
4954,1,562,324,0
4955,1,47,28,0
4956,1,161,171,1
4957,1,393,185,0
4958,1,537,210,0
4959,1,625,278,0
4960,1,189,85,0
4961,1,146,44,0
4962,1,455,338,0
4963,1,183,95,0
4964,1,26,3,0
4965,1,99,44,0
4966,1,249,168,0
4967,1,124,54,0
4968,1,46,25,0
4969,1,47,51,0
4970,1,361,299,0
4971,1,3,0,0
4972,1,188,114,0
4973,1,58,30,1
4974,1,212,343,1
4975,1,94,24,0
4976,1,99,56,0
4977,1,546,217,0
4978,1,93,58,0
4979,1,289,398,1
4980,1,640,365,0
4981,1,204,227,1
4982,1,170,153,0
4983,1,115,97,0
4984,1,130,99,1
4985,1,90,151,0
4986,1,238,55,0
4987,1,179,77,0
4988,1,170,153,0
4989,1,368,307,0
4990,1,204,227,1
4991,1,217,61,0
4992,1,106,138,0
4993,1,204,228,1
4994,1,526,345,0
4995,1,257,161,0
4996,1,214,446,1
4997,1,217,61,0
4998,1,143,108,0
4999,1,171,85,0
5000,1,217,61,0
5001,1,217,61,0
5002,1,204,227,1
5003,1,82,31,0
5004,1,204,227,1
5005,1,420,266,0
5006,1,263,153,0
5007,1,356,394,0
5008,1,218,208,0
5009,1,397,251,0
5010,1,152,114,0
5011,1,522,211,1
5012,1,52,41,1
5013,1,155,63,0
5014,1,329,108,0
5015,1,129,47,0
5016,1,749,279,0
5017,1,266,294,0
5018,1,99,144,1
5019,1,896,301,0
5020,1,482,202,1
5021,1,117,31,0
5022,1,193,344,1
5023,1,355,141,0
5024,1,395,196,0
5025,1,303,93,0
5026,1,25,12,1
5027,1,767,273,0
5028,1,77,27,0
5029,1,117,57,0
5030,1,419,169,1
5031,1,373,137,1
5032,1,926,357,0
5033,1,393,213,0
5034,1,130,32,0
5035,1,25,12,1
5036,1,126,53,0
5037,1,72,45,1
5038,1,63,64,1
5039,1,166,81,0
5040,1,66,60,0
5041,1,113,72,0
5042,1,239,101,0
5043,1,34,12,0
5044,1,444,171,0
5045,1,563,287,1
5046,1,616,266,0
5047,1,170,216,0
5048,1,241,287,0
5049,1,271,455,1
5050,1,175,231,1
5051,1,122,208,1
5052,1,443,330,1
5053,1,337,532,0
5054,1,211,275,1
5055,1,298,248,0
5056,1,584,543,1
5057,1,138,232,1
5058,1,218,342,0
5059,1,127,257,1
5060,1,623,405,0
5061,1,660,410,1
5062,1,195,206,0
5063,1,192,446,1
5064,1,642,348,0
5065,1,262,262,0
5066,1,92,57,1
5067,1,167,317,1
5068,1,502,350,1
5069,1,139,216,1
5070,1,164,189,0
5071,1,125,185,1
5072,1,109,77,0
5073,1,237,336,1
5074,1,790,598,0
5075,1,611,514,0
5076,1,167,279,1
5077,1,369,370,1
5078,1,107,63,0
5079,1,298,248,0
5080,1,155,239,0
5081,1,79,244,1
5082,1,216,381,1
5083,1,100,210,0
5084,1,530,553,1
5085,1,174,323,1
5086,1,224,350,1
5087,1,166,295,1
5088,1,141,211,1
5089,1,151,242,1
5090,1,394,439,1
5091,1,78,241,1
5092,1,532,551,1
5093,1,78,241,1
5094,1,155,294,1
5095,1,249,416,1
5096,1,785,828,1
5097,1,210,361,1
5098,1,120,345,1
5099,1,78,241,1
5100,1,355,436,0
5101,1,175,405,1
5102,1,203,387,1
5103,1,67,151,1
5104,1,295,562,1
5105,1,328,390,1
5106,1,98,240,1
5107,1,134,288,1
5108,1,187,360,1
5109,1,78,241,1
5110,1,352,823,1
5111,1,743,763,1
5112,1,190,416,1
5113,1,150,280,0
5114,1,242,231,1
5115,1,1,0,0
5116,1,168,143,0
5117,1,160,155,0
5118,1,83,118,1
5119,1,69,100,0
5120,1,128,231,1
5121,1,301,298,0
5122,1,120,78,1
5123,1,211,164,0
5124,1,98,62,0
5125,1,504,247,0
5126,1,267,177,0
5127,1,120,166,1
5128,1,258,336,0
5129,1,391,457,1
5130,1,94,215,1
5131,1,73,162,1
5132,1,397,298,1
5133,1,192,136,0
5134,1,48,88,0
5135,1,65,127,1
5136,1,332,300,0
5137,1,23,11,0
5138,1,98,62,0
5139,1,89,156,1
5140,1,187,254,0
5141,1,345,220,0
5142,1,106,131,0
5143,1,75,138,1
5144,1,269,314,1
5145,1,75,138,1
5146,1,209,158,0
5147,1,104,158,0
5148,1,322,262,1
5149,1,99,62,0
5150,1,189,349,0
5151,1,347,145,0
5152,1,238,300,0
5153,1,650,285,0
5154,1,370,167,0
5155,1,153,43,0
5156,1,331,189,0
5157,1,348,131,1
5158,1,208,34,0
5159,1,234,78,0
5160,1,81,17,0
5161,1,192,66,0
5162,1,339,186,1
5163,1,251,151,1
5164,1,161,81,0
5165,1,231,165,0
5166,1,187,86,0
5167,1,196,55,0
5168,1,272,84,0
5169,1,186,79,0
5170,1,242,75,0
